comm_date,author,author_id,likes,comment,sentimen,video_id
2024-11-28T17:58:49Z,@siswanto4062,UCtyS8Y8O_DPqJlKzDMOHHZg,0,"Hanya Guru di bawah naungan Kemendikdasmen saja yang diakui, Guru Madrasah sampai saat ini belum diakui, itu aja Logo yang dipajang hanya Logo Tut Wuri Handayani, Logo Kemenag tidak ada. UU Sisdiknasnya sama, UU Guru dan Dosen sama, Kurikulumnya sama tapi perlakuannya sangatlah berbeda",Neutral,IlfOrVlcVHA
2024-11-28T17:58:28Z,@igopacola2811,UC84qoDVrrTijJUYSUOlGfSw,0,Tak terasa berlinang air mata... Pak prabowo the best..,Positive,IlfOrVlcVHA
2024-11-28T17:57:45Z,@SupriYono-xh4uv,UCSgNfxNmx1zLZwpsLZ0tgWA,0,"Aku trenyuh lihat pidatonya pak prabowo untuk guru betul 2 di perhatikanya kesejehteraanya , semoga pak prabowo kesehatan dan panjang umur.",Neutral,IlfOrVlcVHA
2024-11-28T17:57:38Z,@zeeshanradeya7705,UCBXaAaR61-clLFOij4KEpng,0,Beliau pernah sekolah di luar negri...beliau juga sering menjumpai kondisi pelosok negri kita ...perbedaan sistem pendidikan yg sangat jauh dgn apa yg beliau alami....sy melihat beliau kasihan terhadap anak bangsa dan pendidiknya....jika sejahtera maka otak juga encer menerima pelajaran. Semoga pembangunan ini terus berlanjut hingga kapanpun. Anak bangsa harus pintar dan cerdas...pendidiknya sejahtera.,Neutral,IlfOrVlcVHA
2024-11-28T17:57:08Z,@paijahijah8247,UCNuBmL6OjmRra2WyVW0W8uw,2,"ALLAHHU AKBAR TERIMA KASIH  PAK PRESIDEN KU SERTA BU MENTRI KEUANGAN.YANG SELALU ADA DI HATI PARA BAPAK DAN IBU GURU SEMUA.BAIK PNS ASN,P3K SERTA NON PNS.TERIMA KASIH.",Neutral,IlfOrVlcVHA
2024-11-28T17:56:03Z,@marianamelaniadewi,UCaFEwCLy-eAGawH1JIYeJSg,0,❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:56:01Z,@ernitaernita3637,UCESzA08k6Y414wpnmS1hMVQ,0,"Hadir...
Salam pendidik seluruh negeri indonesia

Salam dr Guru  prov Aceh",Neutral,IlfOrVlcVHA
2024-11-28T17:55:24Z,@Setelan_Channel.,UClZvLEtnNaiDOA9ZynZybRg,0,"Anak abah sama anak mak yg dlu ngsih nilai 5 dr 10 dn 11 dr 100 yg jd guru gk usah di naikin dah

Weehhh canda weh 😅",Neutral,IlfOrVlcVHA
2024-11-28T17:55:12Z,@udinrdcyoutubecanel,UCOqz9rJgoJ6E5S4Q1qUTfEA,0,Allah huakbar untuk pk prabowo salam hormat,Neutral,IlfOrVlcVHA
2024-11-28T17:54:01Z,@kang_DAR,UCWAtVXlHJ9rn0hN0jrBgMvw,0,Bagaimana nasib guru madrasah pak.... sertifikasi dari kemenag lama banget...5 thun,Neutral,IlfOrVlcVHA
2024-11-28T17:53:21Z,@andalas1235,UC6V9hp-1BoIeMre_Mdvi0sw,0,Prabowo gerak cepat terhadap gaji guru beda dgn jokowi yg kecewakan guru dgn janji janji manisnya,Neutral,IlfOrVlcVHA
2024-11-28T17:52:43Z,@paijahijah8247,UCNuBmL6OjmRra2WyVW0W8uw,0,Sehat - sehatnya pak prabowo semoga kita dapat bertemu dan komunikasi bersama bapak untuk mencerdaskan anak bangsa INDONESIA.Aamiinn🙏🏼🤲🏼🙏🏼😭😭😭😭😭😭😭😭😭😭😭😭😭😭,Neutral,IlfOrVlcVHA
2024-11-28T17:52:23Z,@putridinawidyasyifa4574,UCSiIqTqSLUZDPwXzOoqkpyQ,0,❤,Neutral,IlfOrVlcVHA
2024-11-28T17:51:22Z,@aldiejulian2674,UC-Iu-NnopPPvLhDjcHBhY_Q,0,❤️❤️❤️❤️❤️❤️❤️,Neutral,IlfOrVlcVHA
2024-11-28T17:50:51Z,@bangjack1607,UCcaLeeBn4kXkkK3AhTVH_Bw,0,Belum jelas udah senang duluan klian nanti stress,Neutral,IlfOrVlcVHA
2024-11-28T17:50:42Z,@agushendrantorohayuningrat3103,UC_yCCcW4_qIR_EdsbhByM4g,0,Sehat sehat terus ya bapak presiden Prabowo,Neutral,IlfOrVlcVHA
2024-11-28T17:49:50Z,@paijahijah8247,UCNuBmL6OjmRra2WyVW0W8uw,0,Terima kasih pak prabowo sebagai presiden  Indonesia hadir di hari guru .sangat salut sama bapak Aamiinn.bapak selalu pokus untuk pendidikan.Aamiinn🙏🏼🤲🏼🙏🏼,Neutral,IlfOrVlcVHA
2024-11-28T17:49:44Z,@udinrdcyoutubecanel,UCOqz9rJgoJ6E5S4Q1qUTfEA,0,asmualaikum wrb subhanallah pidatonya pk prabowo sehat selalu pk prabowo,Neutral,IlfOrVlcVHA
2024-11-28T17:48:25Z,@cakepcantik374,UCMD7EVsxpZlCuvldUaWS1Qg,0,"Selamat buat guru yang naik gaji
Semoga semua pegawai negara belanja produk dalam negeri,, sehingga uang berputar di dalam negeri,,, saya yg bukan pegawai negara bisa ikut merasakan perputaran uang tersebut",Neutral,IlfOrVlcVHA
2024-11-28T17:47:23Z,@slametparyudi3632,UCTWtaGk-c-T2x5hGpNvyg3A,0,Pak De Tito panik,Neutral,IlfOrVlcVHA
2024-11-28T17:46:12Z,@euischchrisnawati9670,UC5EFhI_BGnE4KLNLfAcj5vg,0,Yaa alloh aku sedih sepanjang pidatonya.  Aku bangga aku harus aku sedih ..yaa alloh sehat2 bapa ..semoga apa yang beliau rencana kan semuanya Engkau Kabulkan yaa Rabbi .  Aamiin,Neutral,IlfOrVlcVHA
2024-11-28T17:45:18Z,@apipradiawan6275,UCK8v7A_xXwFGcBnf2cN7L6Q,0,Alhamdulillah...Semoga Alloh SWT. senantiasa memberkahi pak Prabowo dan jajarannya...,Neutral,IlfOrVlcVHA
2024-11-28T17:45:05Z,@RejaDalimunthe,UCCtG102Uzh3sOd1AdGo4Zsw,0,"Sesayang itu gw sm Pak Presiden gw, sejak S1 saya di Luar Negeri pak tp 5 thn terakhir saya balik Indonesia dan bangun bangsa dari hal2 terdekat di Kota saya Pak, Kota Bekasi...tenang pakkk...saya bantu tugas tim bapak dr hal2 terdekat sayaaaa...insyaAllah utk Indonesia",Neutral,IlfOrVlcVHA
2024-11-28T17:43:55Z,@FeliaHanum,UCJyE_nM_PwLWFD4gTAfc0fQ,0,"Sikat korupsi,hindari jual beli proyek.",Neutral,IlfOrVlcVHA
2024-11-28T17:43:13Z,@andalan5215,UC8uW-OJDtODfEnMPs1AYlCQ,0,Mantap bapak presiden prabowo ❤🎉,Neutral,IlfOrVlcVHA
2024-11-28T17:42:51Z,@cr7football7047,UCeOpO7bFodrNzwuWofhR_BQ,0,😮,Neutral,IlfOrVlcVHA
2024-11-28T17:42:16Z,@katon6598,UCNpHARVZF7W7eZzvNZgxS_g,0,"Trus standart gaji tukang naik ga pak,jukir,sopir,tukang becak,",Neutral,IlfOrVlcVHA
2024-11-28T17:41:37Z,@BasirU-j5p,UCqUc6_YwO5DEJs6L9XtTU4A,0,Naikkan gaji guru tapi distop lah dana Bos sebab dana bos hanya memperkaya pribadi Kepala sekolah,Neutral,IlfOrVlcVHA
2024-11-28T17:39:11Z,@ArwosoAliando,UCK2TJFPUqtMCD-mgELyMr8g,0,Udah 700k knp gk trending ?,Neutral,IlfOrVlcVHA
2024-11-28T17:38:44Z,@IwanIwan-w4r,UCfMrdy1l_ZF8FlbYyQmTTqA,0,AAMIIN AAMIIN AAMIIN YAA ALLAH KABULKAN DAN SUKSESKAN NIAT BAIK BAPAK PRESIDENKU JENDRAL PRABOWO.SEHAT DAN SELALU DALAM.PEELINSUNGAN ALLAH SWT.,Neutral,IlfOrVlcVHA
2024-11-28T17:37:55Z,@HabibiAlby-b7u,UCu8yBF8Z90H5g1hqutT0lpw,1,Semoga SHT sllu pak Prabowo sllu di hati❤,Neutral,IlfOrVlcVHA
2024-11-28T17:37:46Z,@jafarsurya5613,UC4g9XjrxwXjUDyuntIOPvqQ,0,"Kebayang kalau pertama kali nyapres mng , mungkin negars ini sudah lebih maju dari sekarang.",Neutral,IlfOrVlcVHA
2024-11-28T17:37:26Z,@Dinarsih-vm1lz,UC9p6pFxfKCvvtzPobJ3WOgw,1,"Tak salah kami menyekolahkan ank kami sampai empat empatnya kuliah  mengambil  jurusan guru  ternyata sekarang presiden kita sangat memperhatikan  nasib guru  yg sebelumnya sangat sulit  penghasilannya ,biasanya gaji naik  selalu di ikuti harga harga sembako  naik",Neutral,IlfOrVlcVHA
2024-11-28T17:37:22Z,@agoesmon7058,UCyZW7iJ6TLGsBnfCmAohSVg,0,Siap2 guru2 kredit mobil 😂,Neutral,IlfOrVlcVHA
2024-11-28T17:36:45Z,@kepochanel92,UCDLFQhKfLFsljEc-n0BAvJw,0,Gk ada ceritanya gaji guru naik dlm pidato prabowo itu...jd gk usah digembar gemborkan gaji guru naik.,Neutral,IlfOrVlcVHA
2024-11-28T17:35:32Z,@nerimoingpandum1024,UCzO3R_UiLhKUCGVCLWIWYmw,0,"Setuju kl gaji guru dinaikkan, krn dari guru dsn dosen lah terbentuk SDM negsra yg handsl, setelah itu gaji tenaga kesehatan",Neutral,IlfOrVlcVHA
2024-11-28T17:34:31Z,@AnikmasrikaAnikmasrika,UCJCBby-FAgnPw4p1_6GvPxw,0,Presiden terbaik di indonesia,Neutral,IlfOrVlcVHA
2024-11-28T17:34:03Z,@kopialjannah2274,UCYRcf_dVqtYJsbZyiP1ohWg,0,kok aku ikut neteskan air mata,Neutral,IlfOrVlcVHA
2024-11-28T17:33:55Z,@AnikmasrikaAnikmasrika,UCJCBby-FAgnPw4p1_6GvPxw,0,Ya Alloh....presidenku kau luar biasa....Alhamndhulillah pilihanku tidak salah...ya Alloh lindungilah presidenku ini,Neutral,IlfOrVlcVHA
2024-11-28T17:33:22Z,@Pro_chindo21,UCCYTBAyrQwG1-Qz_QiFk4Bg,0,😅,Neutral,IlfOrVlcVHA
2024-11-28T17:33:22Z,@satriarantassemu1158,UCo8zaEPNdH7khdxBx2ggSKQ,22,"Niat yg tulus dari pak prabowo yg menginginkan ratanya pendidikan di indonesia, agar semua anak bangsa ini bisa mencapai cita""_a masing"". Tidak lagi kalangan"" kelas atas yg berhak punya jabatan dan pendidkan yg tinggi. Semoga niat tulus bapak presiden selalu di berikan keberkahan dari allah swt.aamiin...",Neutral,IlfOrVlcVHA
2024-11-28T17:32:22Z,@AmbarNuri,UCn4__buEyLX9uGU2r5wTFPA,0,Terimakasih bpak presiden prabowo subuyanto❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:32:01Z,@Dinarsih-vm1lz,UC9p6pFxfKCvvtzPobJ3WOgw,0,Alhamdulillah presidenku yg hebat  tk slh pilihanku  Bpk presiden yang mulya  semoga di panjangkan umurnya  di  iman taqwakan  aamiin yaarobbal alamiin,Neutral,IlfOrVlcVHA
2024-11-28T17:31:50Z,@NurSholahudin,UCZN-YVItvpQFJq5rijF79Cw,0,"PAK PRESIDEN PRABOWO SEDIH MENANGIS TERHARU GAJIH PEJABAT GAJIH PNS NAIK, RAKYAT KECIL MENANGIS KARNA HARGA BAHAN POKOK NAUK, PAJAK , BBM, LISTRIK SEMUA NAIK.",Neutral,IlfOrVlcVHA
2024-11-28T17:31:09Z,@sukamtokamto5150,UCKfCSHxmiyea59p-cK7tkZQ,0,Ya Alloh semoga  murah rejeki ssehat panjang umur presidenku aku memilihmu sampae 3 x,Neutral,IlfOrVlcVHA
2024-11-28T17:30:47Z,@nisadirachanel1830,UCO8NKE2y-e_ykWZCC9viWbQ,0,Presiden Indonesia ini bos semoga Bpk sehat panjang umur amin terus memimpin bangsa ini amin❤❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:30:05Z,@CasdiCoy,UCrRiV8j6e1wFggTPWF4WvUA,0,❤❤❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:29:50Z,@SittiMutmainnahnawal,UCdA5NFaUQOrGhib_CU6gEWg,0,Musnahkan ke tololoan pak. Biyar banyak orang indonesia orang cerdas.,Neutral,IlfOrVlcVHA
2024-11-28T17:29:46Z,@dewarai9852,UCIlTivcCZz8AGcYVH4sfATA,0,Sehat selalu Bapak Presiden Semoga Ide ide cemerlang tuk memajukan anak bangsa dapat diwujudkan .Terutama kami para guru dapat menteladani keikhkasan bapak presedin Mati demi anak anak bangsa adalah kehormatan yang sangat mulia. Mari bapak ibu guru dan para pemegang kebijakan kita bantu bapak presiden mencegah kebocoran kebocoan sekecil apapun korupsi plegalan dll demi terwujudnya  cita cita pemimpin banngsa. Sekali lagi trimakasih bapak presiden semoga para guru dapat mewujudkan cita cita bapak mewijudkan anak anak bangsa yang cerdas bermoral dan beretika.,Neutral,IlfOrVlcVHA
2024-11-28T17:29:39Z,@AnikmasrikaAnikmasrika,UCJCBby-FAgnPw4p1_6GvPxw,0,Doaku selalu untukmu bpk semoga kau selalu sehat dan kuat  dan  semakin sukses  dalam memimpin negara indonesia,Neutral,IlfOrVlcVHA
2024-11-28T17:29:22Z,@nuryaniyani-uh4bg,UCxXPjXthhr7Bq7V9Rvc569A,0,Syukurlah,Neutral,IlfOrVlcVHA
2024-11-28T17:29:19Z,@ahmadbulle5849,UCOXGWHhKbhc7_I0Ua7wLP4g,0,"Terbaik pak, so proud of you 😢",Positive,IlfOrVlcVHA
2024-11-28T17:29:07Z,@nanisari9230,UCIASZNhFiwGiU-b3NBwYdpA,0,"Terima ksh pak Prabowo sangat memperhatikan pendidikan dan guru,semoga Bangsa Indonesia semakin maju dan makmur...aamiin yra🤲🤲🤲",Neutral,IlfOrVlcVHA
2024-11-28T17:27:39Z,@AnikmasrikaAnikmasrika,UCJCBby-FAgnPw4p1_6GvPxw,0,Terimah kasih Bpk presiden....luar biasa kamu,Neutral,IlfOrVlcVHA
2024-11-28T17:27:23Z,@kopialjannah2274,UCYRcf_dVqtYJsbZyiP1ohWg,0,2 kali pilpres dahulu pilih beliau.....krn melihat ketulusan beliau...semoga pak......krn masih ada guru honor swasta di kota gaji nya 300-500 rb per bln...itu di kota...blm di pedesaan....sungguh miris INDONESIA kita .......,Neutral,IlfOrVlcVHA
2024-11-28T17:25:58Z,@jafarsurya5613,UC4g9XjrxwXjUDyuntIOPvqQ,0,"Selamat buat para pendidik anak"" bangsa.",Neutral,IlfOrVlcVHA
2024-11-28T17:25:05Z,@cfmks8463,UCNGL8wgT3A458ecLLLzpv4A,0,"kren om wowo, keliatan tulus, semoga sll bgt pak🫰🏻",Neutral,IlfOrVlcVHA
2024-11-28T17:25:04Z,@tvmancing99,UCxAMmtvAIGyACAJfbb5k4eg,0,"bnr dia itu org tulus,,, tpi saya g nyoblos dia, padahal 2014-2019 saya pilih dia,.. ngerti dong apa yg bikin saya g nyoblos dia kmaren",Neutral,IlfOrVlcVHA
2024-11-28T17:24:23Z,@adygnwn,UCwsk236zYCHeVkSrvy1arMg,0,"Sebenarnya banyak yg 2 periode mendukung anda namun berpaling karena ada parasit lama yg menempel sebagai wakil anda, Namun kali ini anda menjawab semua keraguan itu dengan cara yg Elegan dan terhormat 
Hormat Jendral 🫡",Neutral,IlfOrVlcVHA
2024-11-28T17:23:51Z,@athaputra8842,UCd34ckS8CfIROElEmXU47pg,0,"HARUS DIAWASI PAK BENER"" SAMPE KE GURU ATAU BANYAK POTONGAN"" GAJI DARI PEJABAT DIATASNYA",Neutral,IlfOrVlcVHA
2024-11-28T17:23:35Z,@RidataSyarif,UCO9hzV3BQOrRdnMVe3miNww,0,Ya allah luar biasa presiden ku🥰,Neutral,IlfOrVlcVHA
2024-11-28T17:22:42Z,@generasiombak,UCjogdsYss6D_5euTczF04Lw,0,"Semoga yang pak prabowo dan pemerintahannya cita-citakan dapat terealisasi, diberi kemudahan dan kelancaran, amin",Neutral,IlfOrVlcVHA
2024-11-28T17:21:52Z,@tripurwanto2806,UCPc8h2WAruCVm9b1OBQlQPw,0,hormat setinggi2 untuk ba,Neutral,IlfOrVlcVHA
2024-11-28T17:21:08Z,@tatanupan,UCA84lwHaNvQQF2WuZ0DWuCw,0,"Hebat Pak Prabowo, di setiap pidato2nya josss... Juga beliau memahami sejarah, menghormati pendahulu, barokallah fiik",Neutral,IlfOrVlcVHA
2024-11-28T17:20:02Z,@AnikmasrikaAnikmasrika,UCJCBby-FAgnPw4p1_6GvPxw,0,I lave you Bowo....terimah  kasih bapak presiden....semoga Indonesia semakin maju dan sejahtera melalui pendidikan...demi generasi bangsa Indonesia yang akan melanjutkan kamajuan negara.....,Neutral,IlfOrVlcVHA
2024-11-28T17:16:49Z,@sandyungu1267,UCZ6xOwTr3hl7UgIxgamOFhg,0,"Guru terus guru terus yg gaji nya di naikin, liat guru2 skrg, banyak yg gk beres,",Neutral,IlfOrVlcVHA
2024-11-28T17:16:31Z,@saidahnur5793,UCDGpvztCKsIWyJhqzkp9ZtA,0,Hormat Jendral,Neutral,IlfOrVlcVHA
2024-11-28T17:16:08Z,@auliyanurrohmah6722,UCillNzdWyVF7LP-aPKeUH2A,0,MasyaAllah bapaak.. Allahu Akbar.. terimakasih. Semoga bapak presiden sehat dan selalu dalam lindungan Allah SWT.. aaamiin,Neutral,IlfOrVlcVHA
2024-11-28T17:15:37Z,@A.Hendie-vw5us,UC5MXGIABHAAzoCRhAPEqz2Q,0,"Pak prabowo sudah tepat jadi presiden RI karena programnya sangat mngutamakn k sejahteraan rakyatnya dahulu daripada mmprioritaskn yg lain.
Saya yakin para menteri dan bawahannya tidak ada yg berani untuk korupsi.",Neutral,IlfOrVlcVHA
2024-11-28T17:15:03Z,@anysumarni-ye3hz,UCb6XPuBjShUgK15d8iL6OgQ,0,Assalamualaikum Sgt luar biasa yg disampaikan oleh Bpk Presiden RI Bpk Prabowo S Utk para Menteri yg tdk mau mengikuti Apa yg jd ketetapan belio Disini dgn tegas Belio sampaikan Berhenti2 dan berhenti Smg Bpk ibu Menteri Kabinet Merah Putih Menjlnkan tugas Pemerintah dgn se baik2nya Sukses kedepannya Negeri tercinta AYR ❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:14:24Z,@yudhijakaria9699,UCT28_WpLkhnZt-9u3NWb2_w,0,"Terimakasih pa presiden, sehat selalu pa...aamiinn",Neutral,IlfOrVlcVHA
2024-11-28T17:13:30Z,@tatanupan,UCA84lwHaNvQQF2WuZ0DWuCw,0,"Terharu sy menontonnya, terima kasih Pak.. Sengaruh itu sosok pemimpin tuh, terima kasih Pak.. semoga dimudahkan pelaksanaannya",Neutral,IlfOrVlcVHA
2024-11-28T17:13:16Z,@DesiSafitria,UCeUlNPCqSousrTQLJjyGtUA,0,Untuk masyarakat kecil bagai mana pak..,Neutral,IlfOrVlcVHA
2024-11-28T17:11:37Z,@Moen03-n6j,UC2zfIttdZXo6ieDY3cDwn6A,0,"Alhamdulillah,,,,pak Prabowo,,,semoga  yg buat bekerja sebagai kesehatan jg dipertingkat kan pak.",Neutral,IlfOrVlcVHA
2024-11-28T17:10:06Z,@marineavy,UC3TjD0Bo2sPp76wPEjoQqJw,2,subhaanalloh… walau aku bukan guru tapi ikut senang mendengar nya..semoga bp presiden kita( prabowo) selalu di bimbing dengan hidayah dalam menentukan segala hal dalam kebijakan nya..sehat selalu presiden ku..🤲🏻,Neutral,IlfOrVlcVHA
2024-11-28T17:09:54Z,@m.faidurrochman402,UC2z7gTrU_4Y7qgfLGXefKLw,0,"Ya Alloh panjanglahkan umur & berilah kesehatan bpk Presiden Probowo .
Kabulkanlah niat mulia beliau dalam mensejahterakan rakyat indonesia 🤲🏻",Neutral,IlfOrVlcVHA
2024-11-28T17:09:13Z,@sugirisugi1712,UCImY6q11gB_GvMVDV89xFTg,0,"*PRABOWO SUBIANTO BANGKIT*

P ada president ini kulihat harapan besar
R asanya adem atas konten pidato saya dengar
A da ketulusan dalam cara beliau ikhtiar
B eban rakyat beliau juga sangat sadar
O h Tuhan aku mohon beri beliau kekuatan
W ujudkan Indonesia maju membanggakan
O h Tuhan jadikan dia presiden sungguhan

S ungguh-sungguh memimpin dengan bersih
U ntuk hadirkan kesejahteraan dan welas asih
B erjuang bergerak bangkit tak kenal letih
I tulah sejatinya presiden berusaha gigih
A ntarkan bangsa dengan bendera merah putih
N egasikan kemiskinan dan rasa sedih
T entu dengan ridho Tuhan yang welas asih
O h Tuhan bantulah negara ini agar sugih

B angkit bersama presiden pilihan rakyat
A ngkat bangsa ini agar bermartabat sangat 
N ilai juang bersama guru-guru hebat
G entarkan dunia dengan kiprah yang kuat
K iprah memajukan dengan guru bermutu
I nilah jalan menuju Indonesia maju
T entu hal baik ini presidenku mampu

Sugiri
Cibadak, 28 November 2024",Neutral,IlfOrVlcVHA
2024-11-28T17:09:10Z,@HarrysAyub-k8y,UCRUFbNv1oCnMj-w3PegqIlg,0,Aamiiin,Neutral,IlfOrVlcVHA
2024-11-28T17:09:02Z,@RinaWati-pf6mi,UC0rCIY1X3fPDF74MGSU4ISg,0,"Gaji guru TPQ Rp .2000 per 1 jam..
Di tulang bawang lampung😢",Neutral,IlfOrVlcVHA
2024-11-28T17:07:22Z,@maibanjar6330,UCik8587TmMX8Hj9Swnyw51w,0,👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻🦅👍🏻👍🏻👍🏻👏🏻👏🏻👏🏻,Neutral,IlfOrVlcVHA
2024-11-28T17:07:15Z,@freddycia6542,UCTL_j0w9TXsXM8LHzVX526w,0,Ketulusan prabowo terasa ❤,Neutral,IlfOrVlcVHA
2024-11-28T17:07:13Z,@HarisKalirejo,UCstAlEECqNN8GuGY8OvTU8g,0,Untuk honorer non guru bagaimana pak presiden,Neutral,IlfOrVlcVHA
2024-11-28T17:06:42Z,@khairilsutboi,UCvSqoaXDR6OPnLYQIvezfeQ,0,bagaimana dengan nasib tenaga pendidik pak?,Neutral,IlfOrVlcVHA
2024-11-28T17:06:08Z,@finoseptian2181,UCHcYtIOb8DFVgbMRqAv-OhQ,0,"Inilah kenapa dari 2009 saya udh mengagumi beliau.
Krn ucapan beliau tulus apa yg ada didalam hatinya.
Beliau sangat tulus mencintai negeri in",Neutral,IlfOrVlcVHA
2024-11-28T17:06:06Z,@maibanjar6330,UCik8587TmMX8Hj9Swnyw51w,0,كلمات جميلة جدا سعادة الرئيس. شكرا جزيلا 🎉,Neutral,IlfOrVlcVHA
2024-11-28T17:05:19Z,@maibanjar6330,UCik8587TmMX8Hj9Swnyw51w,0,كلمات جميلة جدا سعادة الرئيس. شكرا جزيلا 🎉,Neutral,IlfOrVlcVHA
2024-11-28T17:05:05Z,@AhmadMinta,UCUHvUR9d1p8CgCZ1ELcNgOQ,0,Dua priode kalau bisa lebih dari dua periode,Neutral,IlfOrVlcVHA
2024-11-28T17:04:50Z,@AnggitGalaxy,UCk2YJyoRVvpT0YE_hUAtsiQ,0,❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:04:22Z,@simonsinai2542,UC3r0W1hCntp40TnHpl_DQlQ,0,Tks Pak Presiden🇮🇩,Neutral,IlfOrVlcVHA
2024-11-28T17:03:56Z,@SuhanaPlaystore,UChyzbzivDu_FVmBpwa3kINg,0,"Alhmdulillah ya Allah , mkasih pk presiden ,",Neutral,IlfOrVlcVHA
2024-11-28T17:03:55Z,@maibanjar6330,UCik8587TmMX8Hj9Swnyw51w,0,❤,Neutral,IlfOrVlcVHA
2024-11-28T17:03:38Z,@nurulfauziah2601,UCnNIVgL07lZfk7ZlivaF26w,0,"Maasyaa Alloh ,Allohu Akbar ,sehat sehat bapak presidenku semoga keberkahan ilmu keberkahan usia dan keberkahan harta selalu terus membersamai bapak sekeluarga aamiin",Neutral,IlfOrVlcVHA
2024-11-28T17:03:02Z,@yulianasafitri7411,UCWFswJ33bA0W-zEiDWk0PYQ,158,"Cahaya yang menerangi ditempat kegelapan 
Beliau hadir di saat rakyat sudah tidak lagi percaya dengan para penguasa
Beliau hadir membawa angin kesejukan
Dan menjadi tulang punggung bagi semua rakyat
SEHAT SELALU KUAT SELALU Jendral tni H.PRABOWO SUBIANTO Presiden kami tercinta❤❤❤",Neutral,IlfOrVlcVHA
2024-11-28T17:02:50Z,@zulkarnainnasution5575,UCp-9nG2-U07pP_qbz-5FypQ,0,Terima kasih pak ❤❤❤❤❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T17:02:42Z,@SurnadiPatik,UC4UtAE9Z3oLJktiOX1gr-yQ,0,"Sehat, kuat, panjang umur pk persiden prabowo,, bukti kan Indonesia bisa, macan nya asia",Neutral,IlfOrVlcVHA
2024-11-28T17:02:30Z,@khaerulanwar7084,UC9ZYnS4YpWc-2a_16ZxwmTw,0,"Rata2 guru sdh sejahtera, kecuali yg honorer
Yg tukang becak, dll mlah lebih butuh",Neutral,IlfOrVlcVHA
2024-11-28T17:02:28Z,@SurnadiPatik,UC4UtAE9Z3oLJktiOX1gr-yQ,0,"Sehat, kuat, panjang umur pk persiden prabowo,, bukti kan Indonesia bisa, macan nya asia",Neutral,IlfOrVlcVHA
2024-11-28T17:01:14Z,@septiani8179,UCT5vZwOZ_5miZ7Zv-TDhqTA,0,Terimakasih pak presiden. Semoga sampai ditempat kami yg hanya ber gajih 400 rb,Neutral,IlfOrVlcVHA
2024-11-28T17:01:13Z,@pacgpansorcilengkrang7906,UCxvepy4ArdsJihCEwK89E1Q,0,"Ngasih makan adalah niat atau kebiasaan Para Nabi terhadap tamu dan orang yang lapar,bukan hanya kepada manusia Masyur diriwayatkan suatu ketika Nabi Sulaiman ingin memberikan makan kepada seluruh makhluk yang ada dilautan,makan adalah kebutuhan dasar untuk kehidupan manusia,ini pertanda presiden kita mempunyai keinginan dan kasih sayang yang luhur terhadap rakyatnya, semoga beliau dan seluruh pemingpin negara kita senantiasa mendapatkan pertolongan dari tuhan yang maha esa senantiasa sehat walafiat dan panjang umur... aamiin 🤲",Neutral,IlfOrVlcVHA
2024-11-28T17:00:52Z,@lindaindra1120,UCS-8djk3NaxZlrMlzT9ViWg,0,Trimakasih bapak presiden  sudah meningkatkan kesejahteraan guru2 semoga semua guru2 menjadi guru yg amanah bisa meningkatkan kwalitas pddk amin yrb,Neutral,IlfOrVlcVHA
2024-11-28T17:00:49Z,@joebidenas5472,UCG38y3xHallMTWltJTcx6Zg,0,Para kepala sekolah semakin menyala...😅😅😅,Neutral,IlfOrVlcVHA
2024-11-28T17:00:38Z,@Ang-w1g,UC0FtMnCO1bWct-L6GnGl6nA,0,Pak presiden Prabowo saya mengusulkan tolong bikinkan ATM pribadi buat semua orang di atas 18 tahun supaya bantuan dari pusat langsung di terima supaya tidak ada potongan dari bawah,Neutral,IlfOrVlcVHA
2024-11-28T17:00:24Z,@anysumarni-ye3hz,UCb6XPuBjShUgK15d8iL6OgQ,0,Assalamualaikum Pernyataan Lengkap Bpk Presiden RI Bpk Prabowo S Umumkan Gaji guru yg formal dan Non formal naik Disini utk mensejahterakan bagi guru2 yg benar2 utk mau mendedikasikan utk kemajuan putra putri bangsa indonesia Utk kesuksesan kedepannya Smg dilancarkan smuanya dan sukses Amin yaa robb ❤❤❤,Neutral,IlfOrVlcVHA
2024-11-28T16:59:59Z,@SeptoriusGultom,UCxMcrTlpM_69arpn12jg2wg,7,Menyala Presidenku Bapak Prabowo.Tuhan memberkati Bapak🙏🙏,Neutral,IlfOrVlcVHA
2024-11-28T16:58:24Z,@jakadewa9494,UCrvtU_rU99z-9Ylryi-KRyA,0,🎉,Neutral,IlfOrVlcVHA
2024-11-28T16:58:15Z,@suitapanjaitan7764,UCsbn6JpGH3WQ8U-nkAuVVcw,0,"Terima kasih bapak,saya jadi ikut terharu..😢",Neutral,IlfOrVlcVHA
